Objeto,ActivoRender,Colecciones,Xmin_m,AlturaMin_m,Zmin_m,Xmax_m,AlturaMax_m,Zmax_m,DX_m,Altura_m,DZ_m,EscalaX,EscalaY,EscalaZ,Alertas_no_dictamen
MAT95 | segmento vúmetro.091,True,STUDIO,17.743750839261338,4.086227619147394,2.754999939352274,17.74625083920546,4.087227619194891,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.092,True,STUDIO,17.74875000002794,4.085826599097345,2.754999939352274,17.75124999997206,4.0868265991448425,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.093,True,STUDIO,17.75374916079454,4.085425579047296,2.754999939352274,17.756249160738662,4.086425579094794,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.094,True,STUDIO,17.758750228909776,4.085025035834406,2.754999939352274,17.761250228853896,4.086025035881903,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.095,True,STUDIO,17.763749389676377,4.084624015784357,2.754999939352274,17.766249389620498,4.085624015831854,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.096,True,STUDIO,17.76875045779161,4.084223472571466,2.754999939352274,17.771250457735732,4.085223472618964,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.097,True,STUDIO,17.773749618558213,4.083822452521417,2.754999939352274,17.776249618502334,4.084822452568915,2.7729999385774136,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | número canal.013,True,STUDIO,17.776090686035527,4.085371562196087,2.7592899389232786,17.783000686801845,4.085471562193561,2.766979938772778,0.006910000766318092,9.999999747378752e-05,0.007689999849499252,1.0,1.0,1.0,
MAT95 | tira canal 15,True,STUDIO,17.769999086856842,4.0639907226432115,2.810999996960163,18.14999908208847,4.0669907226692885,2.8929999992251396,0.3799999952316284,0.003000000026077032,0.0820000022649765,1.0,1.0,1.0,
MAT95 | encoder canal 14 00,True,STUDIO,17.820999924093485,4.080412864685059,2.8429999984800816,17.838999923318624,4.098412990570068,2.860999997705221,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.070,True,STUDIO,17.831000183010474,4.098413192725275,2.851249998086132,17.835000183200464,4.099413192772772,2.8527499980991706,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 14 01,True,STUDIO,17.907000366598368,4.073517799377441,2.8429999984800816,17.925000365823507,4.091517925262451,2.860999997705221,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.071,True,STUDIO,17.917000625515357,4.0915181274176575,2.851249998086132,17.921000625705346,4.092518127465155,2.8527499980991706,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 14 02,True,STUDIO,17.99300080910325,4.066623210906982,2.8429999984800816,18.01100080832839,4.084623336791992,2.860999997705221,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.072,True,STUDIO,18.002999160671607,4.0846235389471985,2.851249998086132,18.006999160861596,4.085623538994696,2.8527499980991706,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 14 03,True,STUDIO,18.0789993442595,4.059728622436523,2.8429999984800816,18.09699934348464,4.077728748321533,2.860999997705221,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.073,True,STUDIO,18.08899960317649,4.0777289504767396,2.851249998086132,18.09299960336648,4.078728950524237,2.8527499980991706,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 14 04,True,STUDIO,18.164999786764383,4.0528340339660645,2.8429999984800816,18.182999785989523,4.070834159851074,2.860999997705221,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.074,True,STUDIO,18.175000045681372,4.070834362006281,2.851249998086132,18.179000045871362,4.071834362053778,2.8527499980991706,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | segmento vúmetro.098,True,STUDIO,17.743750839261338,4.086227619147394,2.8429999984800816,17.74625083920546,4.087227619194891,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.099,True,STUDIO,17.74875000002794,4.085826599097345,2.8429999984800816,17.75124999997206,4.0868265991448425,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.100,True,STUDIO,17.75374916079454,4.085426055884454,2.8429999984800816,17.756249160738662,4.086426055931952,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.101,True,STUDIO,17.758750228909776,4.085025035834406,2.8429999984800816,17.761250228853896,4.086025035881903,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.102,True,STUDIO,17.763749389676377,4.084624015784357,2.8429999984800816,17.766249389620498,4.085624015831854,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.103,True,STUDIO,17.76875045779161,4.084222995734308,2.8429999984800816,17.771250457735732,4.085222995781805,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.104,True,STUDIO,17.773749618558213,4.083822452521417,2.8429999984800816,17.776249618502334,4.084822452568915,2.860999997705221,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | número canal.014,True,STUDIO,17.776180686252548,4.085371562196087,2.8476199977633443,17.783090686564417,4.085471562193561,2.8549799979005854,0.006910000311869169,9.999999747378752e-05,0.0073600001372411405,1.0,1.0,1.0,
MAT95 | tira canal 16,True,STUDIO,17.769999086856842,4.0639907226432115,2.8990000560879707,18.14999908208847,4.0669907226692885,2.9810000583529472,0.3799999952316284,0.003000000026077032,0.0820000022649765,1.0,1.0,1.0,
MAT95 | encoder canal 15 00,True,STUDIO,17.820999924093485,4.080412864685059,2.931000057607889,17.838999923318624,4.098412990570068,2.949000056833029,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.075,True,STUDIO,17.831000183010474,4.098413192725275,2.9392500572139397,17.835000183200464,4.099413192772772,2.9407500572269782,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 15 01,True,STUDIO,17.907000366598368,4.073517799377441,2.931000057607889,17.925000365823507,4.091517925262451,2.949000056833029,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.076,True,STUDIO,17.917000625515357,4.0915181274176575,2.9392500572139397,17.921000625705346,4.092518127465155,2.9407500572269782,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 15 02,True,STUDIO,17.99300080910325,4.066623210906982,2.931000057607889,18.01100080832839,4.084623336791992,2.949000056833029,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.077,True,STUDIO,18.002999160671607,4.0846235389471985,2.9392500572139397,18.006999160861596,4.085623538994696,2.9407500572269782,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 15 03,True,STUDIO,18.0789993442595,4.059728622436523,2.931000057607889,18.09699934348464,4.077728748321533,2.949000056833029,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.078,True,STUDIO,18.08899960317649,4.0777289504767396,2.9392500572139397,18.09299960336648,4.078728950524237,2.9407500572269782,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 15 04,True,STUDIO,18.164999786764383,4.0528340339660645,2.931000057607889,18.182999785989523,4.070834159851074,2.949000056833029,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.079,True,STUDIO,18.175000045681372,4.070834362006281,2.9392500572139397,18.179000045871362,4.071834362053778,2.9407500572269782,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | segmento vúmetro.105,True,STUDIO,17.743750839261338,4.086227142310236,2.931000057607889,17.74625083920546,4.087227142357733,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.106,True,STUDIO,17.74875000002794,4.085826599097345,2.931000057607889,17.75124999997206,4.0868265991448425,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.107,True,STUDIO,17.75374916079454,4.085426055884454,2.931000057607889,17.756249160738662,4.086426055931952,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.108,True,STUDIO,17.758750228909776,4.085025035834406,2.931000057607889,17.761250228853896,4.086025035881903,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.109,True,STUDIO,17.763749389676377,4.084624015784357,2.931000057607889,17.766249389620498,4.085624015831854,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.110,True,STUDIO,17.76875045779161,4.084222995734308,2.931000057607889,17.771250457735732,4.085222995781805,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.111,True,STUDIO,17.773749618558213,4.083822452521417,2.931000057607889,17.776249618502334,4.084822452568915,2.949000056833029,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | número canal.015,True,STUDIO,17.776090686070933,4.085371562196087,2.9353500571574256,17.783090686542998,4.085471562193561,2.942980057028393,0.007000000472064727,9.999999747378752e-05,0.007629999870967463,1.0,1.0,1.0,
MAT95 | tira canal 17,True,STUDIO,17.769999086856842,4.0639907226432115,2.9870001152157784,18.14999908208847,4.0669907226692885,3.069000117480755,0.3799999952316284,0.003000000026077032,0.0820000022649765,1.0,1.0,1.0,
MAT95 | encoder canal 16 00,True,STUDIO,17.820999924093485,4.080412864685059,3.019000116735697,17.838999923318624,4.098412990570068,3.0370001159608364,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.080,True,STUDIO,17.831000183010474,4.098413192725275,3.0272501163417473,17.835000183200464,4.099413192772772,3.028750116354786,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 16 01,True,STUDIO,17.907000366598368,4.073517799377441,3.019000116735697,17.925000365823507,4.091517925262451,3.0370001159608364,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.081,True,STUDIO,17.917000625515357,4.0915181274176575,3.0272501163417473,17.921000625705346,4.092518127465155,3.028750116354786,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 16 02,True,STUDIO,17.99300080910325,4.066623210906982,3.019000116735697,18.01100080832839,4.084623336791992,3.0370001159608364,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.082,True,STUDIO,18.002999160671607,4.0846235389471985,3.0272501163417473,18.006999160861596,4.085623538994696,3.028750116354786,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 16 03,True,STUDIO,18.0789993442595,4.059728622436523,3.019000116735697,18.09699934348464,4.077728748321533,3.0370001159608364,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.083,True,STUDIO,18.08899960317649,4.0777289504767396,3.0272501163417473,18.09299960336648,4.078728950524237,3.028750116354786,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 16 04,True,STUDIO,18.164999786764383,4.0528340339660645,3.019000116735697,18.182999785989523,4.070834159851074,3.0370001159608364,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.084,True,STUDIO,18.175000045681372,4.070834362006281,3.0272501163417473,18.179000045871362,4.071834362053778,3.028750116354786,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | segmento vúmetro.112,True,STUDIO,17.743750839261338,4.086227142310236,3.019000116735697,17.74625083920546,4.087227142357733,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.113,True,STUDIO,17.74875000002794,4.085826599097345,3.019000116735697,17.75124999997206,4.0868265991448425,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.114,True,STUDIO,17.75374916079454,4.085425579047296,3.019000116735697,17.756249160738662,4.086425579094794,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.115,True,STUDIO,17.758750228909776,4.085025035834406,3.019000116735697,17.761250228853896,4.086025035881903,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.116,True,STUDIO,17.763749389676377,4.084624015784357,3.019000116735697,17.766249389620498,4.085624015831854,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.117,True,STUDIO,17.76875045779161,4.084222995734308,3.019000116735697,17.771250457735732,4.085222995781805,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.118,True,STUDIO,17.773749618558213,4.083822452521417,3.019000116735697,17.776249618502334,4.084822452568915,3.0370001159608364,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | número canal.016,True,STUDIO,17.776180686214957,4.085371562196087,3.0231001164571296,17.78309068657928,4.085471562193561,3.0309801161562007,0.006910000364321434,9.999999747378752e-05,0.00787999969907105,1.0,1.0,1.0,
MAT95 | tira canal 18,True,STUDIO,17.769999086856842,4.0639907226432115,3.074999935925007,18.14999908208847,4.0669907226692885,3.1569999381899834,0.3799999952316284,0.003000000026077032,0.0820000022649765,1.0,1.0,1.0,
MAT95 | encoder canal 17 00,True,STUDIO,17.820999924093485,4.080412864685059,3.1069999374449253,17.838999923318624,4.098412990570068,3.124999936670065,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.085,True,STUDIO,17.831000183010474,4.098413192725275,3.115249937050976,17.835000183200464,4.099413192772772,3.1167499370640144,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 17 01,True,STUDIO,17.907000366598368,4.073517799377441,3.1069999374449253,17.925000365823507,4.091517925262451,3.124999936670065,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.086,True,STUDIO,17.917000625515357,4.0915181274176575,3.115249937050976,17.921000625705346,4.092518127465155,3.1167499370640144,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 17 02,True,STUDIO,17.99300080910325,4.066623210906982,3.1069999374449253,18.01100080832839,4.084623336791992,3.124999936670065,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.087,True,STUDIO,18.002999160671607,4.0846235389471985,3.115249937050976,18.006999160861596,4.085623538994696,3.1167499370640144,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 17 03,True,STUDIO,18.0789993442595,4.059728622436523,3.1069999374449253,18.09699934348464,4.077728748321533,3.124999936670065,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.088,True,STUDIO,18.08899960317649,4.0777289504767396,3.115249937050976,18.09299960336648,4.078728950524237,3.1167499370640144,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 17 04,True,STUDIO,18.164999786764383,4.0528340339660645,3.1069999374449253,18.182999785989523,4.070834159851074,3.124999936670065,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.089,True,STUDIO,18.175000045681372,4.070834362006281,3.115249937050976,18.179000045871362,4.071834362053778,3.1167499370640144,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | segmento vúmetro.119,True,STUDIO,17.743750839261338,4.086227142310236,3.1069999374449253,17.74625083920546,4.087227142357733,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.120,True,STUDIO,17.74875000002794,4.085826599097345,3.1069999374449253,17.75124999997206,4.0868265991448425,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.121,True,STUDIO,17.75374916079454,4.085426055884454,3.1069999374449253,17.756249160738662,4.086426055931952,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.122,True,STUDIO,17.758750228909776,4.085025035834406,3.1069999374449253,17.761250228853896,4.086025035881903,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.123,True,STUDIO,17.763749389676377,4.084624015784357,3.1069999374449253,17.766249389620498,4.085624015831854,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.124,True,STUDIO,17.76875045779161,4.084222995734308,3.1069999374449253,17.771250457735732,4.085222995781805,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.125,True,STUDIO,17.773749618558213,4.083822452521417,3.1069999374449253,17.776249618502334,4.084822452568915,3.124999936670065,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | número canal.017,True,STUDIO,17.776090686097163,4.085371562196087,3.1113199367612188,17.783090686548245,4.085471562193561,3.118979936865429,0.0070000004510824,9.999999747378752e-05,0.007660000104210418,1.0,1.0,1.0,
MAT95 | tira canal 19,True,STUDIO,17.769999086856842,4.0639907226432115,3.1629999950528145,18.14999908208847,4.0669907226692885,3.244999997317791,0.3799999952316284,0.003000000026077032,0.0820000022649765,1.0,1.0,1.0,
MAT95 | encoder canal 18 00,True,STUDIO,17.820999924093485,4.080412864685059,3.194999996572733,17.838999923318624,4.098412990570068,3.2129999957978725,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.090,True,STUDIO,17.831000183010474,4.098413192725275,3.2032499961787835,17.835000183200464,4.099413192772772,3.204749996191822,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 18 01,True,STUDIO,17.907000366598368,4.073517799377441,3.194999996572733,17.925000365823507,4.091517925262451,3.2129999957978725,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.091,True,STUDIO,17.917000625515357,4.0915181274176575,3.2032499961787835,17.921000625705346,4.092518127465155,3.204749996191822,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 18 02,True,STUDIO,17.99300080910325,4.066623210906982,3.194999996572733,18.01100080832839,4.084623336791992,3.2129999957978725,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.092,True,STUDIO,18.002999160671607,4.0846235389471985,3.2032499961787835,18.006999160861596,4.085623538994696,3.204749996191822,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 18 03,True,STUDIO,18.0789993442595,4.059728622436523,3.194999996572733,18.09699934348464,4.077728748321533,3.2129999957978725,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.093,True,STUDIO,18.08899960317649,4.0777289504767396,3.2032499961787835,18.09299960336648,4.078728950524237,3.204749996191822,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 18 04,True,STUDIO,18.164999786764383,4.0528340339660645,3.194999996572733,18.182999785989523,4.070834159851074,3.2129999957978725,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.094,True,STUDIO,18.175000045681372,4.070834362006281,3.2032499961787835,18.179000045871362,4.071834362053778,3.204749996191822,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | segmento vúmetro.126,True,STUDIO,17.743750839261338,4.086227142310236,3.194999996572733,17.74625083920546,4.087227142357733,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.127,True,STUDIO,17.74875000002794,4.085826599097345,3.194999996572733,17.75124999997206,4.0868265991448425,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.128,True,STUDIO,17.75374916079454,4.085425579047296,3.194999996572733,17.756249160738662,4.086425579094794,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.129,True,STUDIO,17.758750228909776,4.085025035834406,3.194999996572733,17.761250228853896,4.086025035881903,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.130,True,STUDIO,17.763749389676377,4.084624015784357,3.194999996572733,17.766249389620498,4.085624015831854,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.131,True,STUDIO,17.76875045779161,4.084222995734308,3.194999996572733,17.771250457735732,4.085222995781805,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.132,True,STUDIO,17.773749618558213,4.083822452521417,3.194999996572733,17.776249618502334,4.084822452568915,3.2129999957978725,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | número canal.018,True,STUDIO,17.776090686102844,4.085371562196087,3.199389996069155,17.783090686576656,4.085471562193561,3.206979995993237,0.007000000473812662,9.999999747378752e-05,0.007589999924081603,1.0,1.0,1.0,
MAT95 | tira canal 20,True,STUDIO,17.769999086856842,4.0639907226432115,3.251000054180622,18.14999908208847,4.0669907226692885,3.3330000564455986,0.3799999952316284,0.003000000026077032,0.0820000022649765,1.0,1.0,1.0,
MAT95 | encoder canal 19 00,True,STUDIO,17.820999924093485,4.080412864685059,3.2830000557005405,17.838999923318624,4.098412990570068,3.30100005492568,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.095,True,STUDIO,17.831000183010474,4.098413192725275,3.291250055306591,17.835000183200464,4.099413192772772,3.2927500553196296,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 19 01,True,STUDIO,17.907000366598368,4.073517799377441,3.2830000557005405,17.925000365823507,4.091517925262451,3.30100005492568,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.096,True,STUDIO,17.917000625515357,4.0915181274176575,3.291250055306591,17.921000625705346,4.092518127465155,3.2927500553196296,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 19 02,True,STUDIO,17.99300080910325,4.066623210906982,3.2830000557005405,18.01100080832839,4.084623336791992,3.30100005492568,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.097,True,STUDIO,18.002999160671607,4.0846235389471985,3.291250055306591,18.006999160861596,4.085623538994696,3.2927500553196296,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 19 03,True,STUDIO,18.0789993442595,4.059728622436523,3.2830000557005405,18.09699934348464,4.077728748321533,3.30100005492568,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.098,True,STUDIO,18.08899960317649,4.0777289504767396,3.291250055306591,18.09299960336648,4.078728950524237,3.2927500553196296,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | encoder canal 19 04,True,STUDIO,18.164999786764383,4.0528340339660645,3.2830000557005405,18.182999785989523,4.070834159851074,3.30100005492568,0.017999999225139618,0.018000125885009766,0.017999999225139618,1.0,1.0,1.0,
MAT95 | índice encoder.099,True,STUDIO,18.175000045681372,4.070834362006281,3.291250055306591,18.179000045871362,4.071834362053778,3.2927500553196296,0.004000000189989805,0.0010000000474974513,0.001500000013038516,1.0,1.0,1.0,
MAT95 | segmento vúmetro.133,True,STUDIO,17.743750839261338,4.086227142310236,3.2830000557005405,17.74625083920546,4.087227142357733,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.134,True,STUDIO,17.74875000002794,4.085826599097345,3.2830000557005405,17.75124999997206,4.0868265991448425,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.135,True,STUDIO,17.75374916079454,4.085426055884454,3.2830000557005405,17.756249160738662,4.086426055931952,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.136,True,STUDIO,17.758750228909776,4.085025035834406,3.2830000557005405,17.761250228853896,4.086025035881903,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.137,True,STUDIO,17.763749389676377,4.084624015784357,3.2830000557005405,17.766249389620498,4.085624015831854,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.138,True,STUDIO,17.76875045779161,4.084222995734308,3.2830000557005405,17.771250457735732,4.085222995781805,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
MAT95 | segmento vúmetro.139,True,STUDIO,17.773749618558213,4.083822452521417,3.2830000557005405,17.776249618502334,4.084822452568915,3.30100005492568,0.0024999999441206455,0.0010000000474974513,0.017999999225139618,1.0,1.0,1.0,
